,hours
2025-12,21.18
2025-13,27.78
2025-14,20.55
2025-15,30.56
2025-16,30.12
2025-17,12.49
2025-18,14.46
2025-19,26.61
2025-20,21.1
2025-21,24.59
2025-22,22.9
2025-23,35.5
2025-24,16.72
2025-25,23.31
2025-26,16.37
2025-27,14.42
2025-28,15.96
2025-29,3.08
2025-30,25.41
2025-31,21.19
2025-32,26.09
2025-33,7.38
2025-34,13.92
2025-35,23.79
2025-36,18.33
2025-37,22.26
2025-38,25.07
2025-39,22.13
2025-40,19.11
2025-41,16.84
2025-42,19.47
2025-43,19.37
2025-44,20.65
2025-45,5.4
2025-46,4.68
