,hours
2022-42,7.75
2022-43,2.87
2022-44,10.32
2022-45,6.05
2022-46,10.93
2022-47,4.9
2022-48,13.29
2022-49,7.59
2022-50,3.14
2022-51,7.98
2022-52,5.87
2023-0,11.11
2023-1,14.14
2023-2,5.0
2023-3,12.68
2023-4,12.43
2023-5,16.8
2023-6,16.3
2023-7,9.46
2023-8,4.38
2023-9,7.93
2023-10,3.83
2023-11,4.78
2023-12,19.07
2023-13,39.53
2023-14,44.05
2023-15,5.38
2023-16,37.71
2023-17,8.1
2023-18,7.28
2023-19,9.34
2023-20,8.71
2023-21,4.11
2023-22,0.45
2023-23,16.48
2023-24,2.24
2023-25,5.95
2023-26,10.59
2023-27,6.14
2023-28,11.63
2023-29,1.53
2023-30,11.99
2023-31,3.16
2023-32,6.83
2023-33,0.67
2023-34,5.34
2023-35,3.24
2023-36,5.06
2023-37,9.02
2023-38,8.49
2023-39,6.04
2023-40,9.76
2023-41,4.0
2023-42,11.82
2023-43,8.7
2023-44,4.08
2023-45,3.27
2023-46,1.9
2023-47,1.31
2023-48,7.49
2023-49,43.39
2023-50,18.63
2023-51,13.76
2023-52,0.0
2024-0,3.69
2024-1,3.39
2024-2,1.97
2024-3,6.97
2024-4,5.84
2024-5,1.2
2024-6,1.26
2024-7,0.0
2024-8,0.0
2024-9,4.64
2024-10,0.0
2024-11,3.94
2024-12,6.23
2024-13,6.29
2024-14,2.97
2024-15,5.83
2024-16,11.07
2024-17,3.57
2024-18,1.62
2024-19,2.82
2024-20,0.0
2024-21,1.79
2024-22,0.0
2024-23,2.38
2024-24,1.08
2024-25,2.92
2024-26,0.84
2024-27,3.42
2024-28,3.02
2024-29,1.73
2024-30,3.14
2024-31,5.33
2024-32,11.04
2024-33,34.03
2024-34,4.93
2024-35,5.96
2024-36,5.32
2024-37,25.51
2024-38,11.25
2024-39,3.32
2024-40,4.0
2024-41,1.12
2024-42,6.12
2024-43,4.24
2024-44,4.96
2024-45,6.35
2024-46,10.93
2024-47,4.42
2024-48,0.0
