,hours
2021-52,34.08
2022-0,1.18
2022-1,25.7
2022-2,19.44
2022-3,20.25
2022-4,24.35
2022-5,11.65
2022-6,15.43
2022-7,18.49
2022-8,15.62
2022-9,28.17
2022-10,26.91
2022-11,22.18
2022-12,14.38
2022-13,21.82
2022-14,21.86
2022-15,28.84
2022-16,38.89
2022-17,23.41
2022-18,28.28
2022-19,16.52
2022-20,21.94
2022-21,18.41
2022-22,34.25
2022-23,19.12
2022-24,13.93
2022-25,14.43
2022-26,20.24
2022-27,13.64
2022-28,15.0
2022-29,16.21
2022-30,18.34
2022-31,20.24
2022-32,21.79
2022-33,17.97
2022-34,13.24
2022-35,12.17
2022-36,13.87
2022-37,17.26
2022-38,30.17
2022-39,17.37
2022-40,23.21
2022-41,23.59
2022-42,15.3
2022-43,15.27
2022-44,18.6
2022-45,14.18
2022-46,31.52
2022-47,27.6
2022-48,11.76
2022-49,18.37
2022-50,16.17
2022-51,21.35
2022-52,16.7
2023-0,8.91
2023-1,8.12
2023-2,15.54
2023-3,10.06
2023-4,11.4
2023-5,21.76
2023-6,11.25
2023-7,22.24
2023-8,8.52
2023-9,33.74
2023-10,18.33
2023-11,8.85
2023-12,14.58
2023-13,20.55
2023-14,5.5
2023-15,27.85
2023-16,16.47
2023-17,13.86
2023-18,12.49
2023-19,7.7
2023-20,19.44
2023-21,21.07
2023-22,19.9
2023-23,30.52
2023-24,31.1
2023-25,13.4
2023-26,34.88
2023-27,8.97
2023-28,3.27
2023-29,4.83
2023-30,9.18
2023-31,13.18
2023-32,19.34
2023-33,7.87
2023-34,17.6
2023-35,14.44
2023-36,12.35
2023-37,10.63
2023-38,21.34
2023-39,29.82
2023-40,12.52
2023-41,13.93
2023-42,23.42
2023-43,19.43
2023-44,11.66
2023-45,10.84
2023-46,23.8
2023-47,26.27
2023-48,23.24
2023-49,13.17
2023-50,35.1
2023-51,23.62
2023-52,1.65
2024-0,5.93
2024-1,14.11
2024-2,22.06
2024-3,21.12
2024-4,20.95
2024-5,8.49
2024-6,6.45
2024-7,16.5
2024-8,8.89
2024-9,15.71
2024-10,14.29
2024-11,16.99
2024-12,10.21
2024-13,33.41
2024-14,12.12
2024-15,14.3
2024-16,15.48
2024-17,14.46
2024-18,12.79
2024-19,4.84
2024-20,12.82
2024-21,7.58
2024-22,13.98
2024-23,21.65
2024-24,20.62
2024-25,22.34
2024-26,2.58
2024-27,11.62
2024-28,8.35
2024-29,37.42
2024-30,25.16
2024-31,7.47
2024-32,19.5
2024-33,20.76
2024-34,18.29
2024-35,18.87
2024-36,14.76
2024-37,36.76
2024-38,27.8
2024-39,24.64
2024-40,31.09
2024-41,16.88
2024-42,18.91
2024-43,9.53
2024-44,11.85
2024-45,13.62
2024-46,8.17
2024-47,21.35
2024-48,6.8
2024-49,5.21
2024-50,13.9
2024-51,13.06
2024-52,10.44
2025-0,1.93
2025-1,25.65
2025-2,21.66
2025-3,19.06
2025-4,22.71
2025-5,28.27
2025-6,20.77
2025-7,22.53
2025-8,18.58
2025-9,19.26
2025-10,20.55
2025-11,10.36
2025-12,23.27
2025-13,26.4
2025-14,11.55
2025-15,17.27
2025-16,18.31
2025-17,2.67
2025-18,27.44
2025-19,13.25
2025-20,7.81
2025-21,11.89
2025-22,11.1
2025-23,32.02
2025-24,0.0
