,hours
2021-11,7.55
2021-12,11.38
2021-13,4.94
2021-14,13.79
2021-15,11.6
2021-16,6.16
2021-17,14.56
2021-18,6.48
2021-19,2.59
2021-20,2.06
2021-21,3.08
2021-22,7.85
2021-23,11.42
2021-24,21.06
2021-25,49.69
2021-26,30.97
2021-27,24.62
2021-28,15.1
2021-29,23.6
2021-30,8.72
2021-31,12.82
2021-32,8.94
2021-33,24.23
2021-34,17.38
2021-35,2.79
2021-36,7.58
2021-37,2.38
2021-38,7.21
2021-39,4.33
2021-40,2.41
2021-41,5.87
2021-42,14.14
2021-43,5.36
2021-44,3.76
2021-45,5.4
2021-46,5.67
2021-47,17.49
2021-48,4.52
2021-49,13.84
2021-50,8.4
2021-51,5.94
2021-52,8.48
2022-0,0.0
2022-1,15.93
2022-2,32.75
2022-3,8.39
2022-4,10.5
2022-5,17.64
2022-6,30.02
2022-7,13.47
2022-8,14.92
2022-9,18.07
2022-10,22.31
2022-11,17.97
2022-12,8.85
2022-13,26.22
2022-14,29.52
2022-15,34.39
2022-16,18.28
2022-17,6.05
2022-18,7.28
2022-19,5.87
2022-20,20.71
2022-21,3.75
2022-22,18.32
2022-23,2.42
2022-24,6.27
2022-25,6.15
2022-26,3.12
2022-27,5.01
2022-28,1.21
2022-29,7.76
2022-30,0.0
2022-31,0.0
2022-32,1.26
2022-33,5.26
2022-34,33.38
2022-35,8.72
2022-36,30.52
2022-37,14.69
2022-38,10.38
2022-39,13.58
2022-40,8.21
2022-41,14.5
2022-42,17.67
2022-43,4.22
2022-44,8.51
2022-45,7.98
2022-46,15.5
2022-47,12.86
2022-48,16.31
2022-49,9.5
2022-50,5.94
2022-51,8.01
2022-52,4.95
2023-0,0.0
2023-1,0.0
2023-2,0.0
2023-3,7.07
2023-4,3.61
2023-5,1.6
2023-6,9.13
2023-7,6.98
2023-8,1.1
2023-9,5.04
2023-10,1.11
2023-11,5.29
2023-12,1.62
2023-13,3.92
2023-14,2.24
2023-15,1.49
2023-16,0.0
2023-17,6.26
2023-18,3.44
2023-19,3.14
2023-20,3.77
2023-21,15.03
2023-22,24.65
2023-23,17.25
2023-24,8.56
2023-25,10.47
2023-26,4.43
2023-27,0.0
2023-28,0.0
2023-29,0.0
2023-30,8.49
2023-31,3.95
2023-32,12.37
2023-33,2.14
2023-34,10.76
2023-35,13.55
2023-36,8.65
2023-37,7.57
2023-38,7.11
2023-39,28.8
2023-40,56.38
2023-41,16.46
2023-42,17.55
2023-43,12.72
2023-44,12.87
2023-45,5.5
2023-46,7.58
2023-47,6.94
2023-48,6.55
2023-49,5.9
2023-50,5.76
2023-51,9.21
2023-52,1.65
2024-0,2.32
2024-1,4.19
2024-2,16.2
2024-3,15.14
2024-4,10.14
2024-5,6.89
2024-6,7.84
2024-7,14.71
2024-8,8.89
2024-9,6.5
2024-10,7.68
2024-11,10.86
2024-12,10.71
2024-13,2.05
2024-14,0.0
2024-15,0.0
2024-16,0.0
2024-17,13.55
2024-18,3.44
2024-19,3.95
2024-20,4.3
2024-21,13.96
2024-22,12.6
2024-23,6.64
2024-24,4.41
2024-25,0.95
2024-26,15.5
2024-27,0.63
2024-28,8.27
2024-29,23.15
2024-30,12.53
2024-31,5.2
2024-32,10.28
2024-33,8.23
2024-34,0.0
2024-35,7.14
2024-36,5.13
2024-37,3.45
2024-38,6.42
2024-39,1.7
2024-40,5.62
2024-41,0.0
2024-42,0.0
2024-43,6.97
2024-44,20.03
2024-45,4.2
2024-46,3.57
2024-47,3.31
2024-48,0.95
2024-49,3.92
2024-50,7.26
2024-51,5.47
2024-52,2.49
2025-0,7.29
2025-1,2.1
2025-2,3.55
2025-3,10.97
2025-4,0.0
