,hours
2023-37,10.37
2023-38,21.4
2023-39,9.8
2023-40,5.59
2023-41,11.84
2023-42,8.91
2023-43,5.33
2023-44,6.53
2023-45,5.59
2023-46,17.99
2023-47,9.79
2023-48,8.22
2023-49,13.78
2023-50,1.26
2023-51,0.0
2023-52,0.0
2024-0,3.63
2024-1,10.72
2024-2,5.83
2024-3,9.73
2024-4,8.12
2024-5,6.0
2024-6,6.02
2024-7,15.58
2024-8,1.87
2024-9,3.79
2024-10,3.68
2024-11,11.58
2024-12,10.15
2024-13,18.79
2024-14,7.9
2024-15,3.99
2024-16,7.44
2024-17,1.46
2024-18,7.26
2024-19,9.36
2024-20,12.04
2024-21,9.36
2024-22,3.67
2024-23,5.91
2024-24,2.81
2024-25,19.87
2024-26,0.0
2024-27,7.94
2024-28,12.95
2024-29,16.19
2024-30,8.79
2024-31,5.79
2024-32,7.39
2024-33,8.27
2024-34,17.02
2024-35,15.83
2024-36,1.9
2024-37,8.21
2024-38,10.32
2024-39,8.83
2024-40,13.29
2024-41,10.12
2024-42,11.23
2024-43,12.08
2024-44,5.07
2024-45,8.53
2024-46,13.65
2024-47,10.7
2024-48,4.91
2024-49,8.94
2024-50,16.89
2024-51,10.53
2024-52,3.56
2025-0,0.0
2025-1,11.02
2025-2,11.62
2025-3,11.97
2025-4,7.22
2025-5,10.23
2025-6,35.07
2025-7,3.95
2025-8,14.51
2025-9,7.9
2025-10,3.89
2025-11,11.63
2025-12,16.23
2025-13,6.64
2025-14,17.71
2025-15,16.38
2025-16,10.4
2025-17,13.91
2025-18,9.95
2025-19,23.69
2025-20,19.47
2025-21,9.28
2025-22,24.26
2025-23,17.6
2025-24,7.54
2025-25,18.89
2025-26,16.23
2025-27,16.76
2025-28,12.71
2025-29,9.64
2025-30,9.45
2025-31,9.16
2025-32,7.89
2025-33,7.92
2025-34,14.5
2025-35,16.93
2025-36,6.62
2025-37,18.72
2025-38,3.88
2025-39,30.36
2025-40,23.84
2025-41,17.59
2025-42,15.02
2025-43,19.03
2025-44,10.1
2025-45,12.25
2025-46,9.43
2025-47,14.75
2025-48,15.6
2025-49,0.22
