,hours
2021-45,8.61
2021-46,8.29
2021-47,5.41
2021-48,11.13
2021-49,12.98
2021-50,11.72
2021-51,3.06
2021-52,5.24
2022-0,0.0
2022-1,3.25
2022-2,10.37
2022-3,8.47
2022-4,3.95
2022-5,5.41
2022-6,11.09
2022-7,10.17
2022-8,5.31
2022-9,5.28
2022-10,8.31
2022-11,5.14
2022-12,4.69
2022-13,3.98
2022-14,8.07
2022-15,11.64
2022-16,10.72
2022-17,4.24
2022-18,9.53
2022-19,4.63
2022-20,10.37
2022-21,3.31
2022-22,13.31
2022-23,16.01
2022-24,7.76
2022-25,12.71
2022-26,5.51
2022-27,9.21
2022-28,14.53
2022-29,8.13
2022-30,16.7
2022-31,13.48
2022-32,5.55
2022-33,7.32
2022-34,14.25
2022-35,8.91
2022-36,11.61
2022-37,3.78
2022-38,12.86
2022-39,6.3
2022-40,15.34
2022-41,14.28
2022-42,1.31
2022-43,14.12
2022-44,16.2
2022-45,11.25
2022-46,9.66
2022-47,4.99
2022-48,14.04
2022-49,8.42
2022-50,7.43
2022-51,7.82
2022-52,10.06
2023-0,11.11
2023-1,7.8
2023-2,13.15
2023-3,12.57
2023-4,13.7
2023-5,13.3
2023-6,13.7
2023-7,4.57
2023-8,6.18
2023-9,12.54
2023-10,14.32
2023-11,11.85
2023-12,8.96
2023-13,10.08
2023-14,11.31
2023-15,12.2
2023-16,16.72
2023-17,22.74
2023-18,17.38
2023-19,15.97
2023-20,8.13
2023-21,8.93
2023-22,8.38
2023-23,13.35
2023-24,14.93
2023-25,10.14
2023-26,11.74
2023-27,12.45
2023-28,12.49
2023-29,8.88
2023-30,7.42
2023-31,8.62
2023-32,11.6
2023-33,13.27
2023-34,16.88
2023-35,6.42
2023-36,16.04
2023-37,10.29
2023-38,6.16
2023-39,9.19
2023-40,15.57
2023-41,11.43
2023-42,12.62
2023-43,10.93
2023-44,0.0
2023-45,11.69
2023-46,17.19
2023-47,10.88
2023-48,11.32
2023-49,7.65
2023-50,7.12
2023-51,11.7
2023-52,2.93
2024-0,5.95
2024-1,2.59
2024-2,8.78
2024-3,7.58
2024-4,14.78
2024-5,5.55
2024-6,15.03
2024-7,6.34
2024-8,11.62
2024-9,6.06
2024-10,9.21
2024-11,14.39
2024-12,6.9
2024-13,4.01
