,hours
2021-47,33.53
2021-48,18.05
2021-49,17.65
2021-50,11.19
2021-51,6.59
2021-52,14.43
2022-0,1.26
2022-1,25.64
2022-2,22.57
2022-3,26.18
2022-4,26.08
2022-5,32.53
2022-6,27.06
2022-7,21.64
2022-8,19.71
2022-9,22.82
2022-10,23.17
2022-11,21.75
2022-12,22.39
2022-13,22.01
2022-14,24.04
2022-15,23.85
2022-16,14.98
2022-17,20.69
2022-18,23.79
2022-19,20.09
2022-20,5.32
2022-21,17.92
2022-22,11.17
2022-23,11.93
2022-24,15.23
2022-25,7.14
2022-26,7.45
2022-27,19.11
2022-28,12.46
2022-29,15.26
2022-30,20.8
2022-31,25.63
2022-32,28.52
2022-33,24.37
2022-34,27.45
2022-35,24.96
2022-36,22.06
2022-37,29.86
2022-38,10.47
2022-39,22.49
2022-40,10.77
2022-41,13.69
2022-42,6.58
2022-43,15.52
2022-44,11.19
2022-45,12.05
2022-46,15.54
2022-47,17.75
2022-48,17.19
2022-49,14.29
2022-50,11.32
2022-51,23.35
2022-52,20.06
2023-0,14.72
2023-1,9.17
2023-2,19.93
2023-3,20.99
2023-4,7.84
2023-5,33.18
2023-6,11.4
2023-7,17.58
2023-8,19.04
2023-9,19.11
2023-10,6.57
2023-11,18.64
2023-12,16.88
2023-13,14.37
2023-14,14.03
2023-15,17.95
2023-16,10.96
2023-17,37.61
2023-18,6.32
2023-19,4.52
2023-20,10.56
2023-21,19.77
2023-22,20.79
2023-23,17.9
2023-24,23.25
2023-25,25.31
2023-26,14.55
2023-27,12.54
2023-28,15.2
2023-29,12.06
2023-30,15.7
2023-31,6.3
2023-32,13.6
2023-33,3.29
2023-34,15.5
2023-35,12.12
2023-36,2.47
2023-37,10.2
2023-38,14.77
2023-39,21.43
2023-40,9.4
2023-41,12.1
2023-42,22.62
2023-43,15.0
2023-44,21.84
2023-45,5.36
2023-46,21.66
2023-47,11.15
2023-48,18.58
2023-49,0.32
2023-50,11.18
2023-51,14.33
2023-52,3.03
2024-0,10.54
2024-1,15.84
2024-2,24.84
2024-3,31.69
2024-4,13.28
2024-5,22.93
2024-6,22.09
2024-7,17.04
2024-8,12.41
2024-9,15.87
2024-10,5.6
2024-11,14.17
2024-12,5.35
2024-13,7.77
2024-14,15.35
2024-15,23.42
2024-16,31.14
2024-17,14.79
2024-18,28.66
2024-19,23.14
2024-20,17.42
2024-21,34.66
2024-22,25.53
2024-23,18.76
2024-24,26.32
2024-25,24.91
2024-26,16.46
2024-27,13.9
2024-28,10.46
2024-29,30.06
2024-30,31.42
2024-31,26.94
2024-32,13.98
2024-33,26.26
2024-34,11.28
2024-35,18.26
2024-36,12.84
2024-37,35.85
2024-38,28.02
2024-39,27.01
2024-40,27.56
2024-41,12.35
2024-42,20.7
2024-43,23.77
2024-44,12.2
2024-45,2.85
2024-46,14.64
2024-47,14.64
2024-48,17.7
2024-49,14.11
2024-50,25.8
2024-51,13.63
2024-52,34.85
2025-0,19.54
2025-1,22.15
2025-2,20.3
2025-3,22.11
2025-4,5.12
2025-5,30.88
2025-6,34.49
2025-7,37.44
2025-8,11.96
2025-9,19.96
2025-10,23.67
2025-11,16.6
2025-12,31.34
2025-13,35.47
2025-14,23.25
2025-15,42.01
2025-16,44.49
2025-17,33.63
2025-18,27.29
2025-19,22.29
2025-20,25.34
2025-21,23.07
2025-22,29.22
2025-23,33.65
2025-24,20.37
2025-25,33.03
2025-26,11.6
2025-27,2.21
2025-28,0.0
