,hours
2023-8,0.0
2023-9,0.0
2023-10,0.0
2023-11,4.16
2023-12,9.08
2023-13,5.58
2023-14,3.06
2023-15,10.97
2023-16,10.65
2023-17,0.0
2023-18,0.0
2023-19,0.0
2023-20,0.0
2023-21,0.0
2023-22,0.0
2023-23,0.0
2023-24,3.43
2023-25,0.0
2023-26,8.81
2023-27,3.28
2023-28,0.0
2023-29,0.0
2023-30,8.58
2023-31,0.0
2023-32,4.27
2023-33,0.0
2023-34,3.31
2023-35,6.5
2023-36,3.08
2023-37,3.33
2023-38,0.0
2023-39,1.46
2023-40,0.0
2023-41,0.0
2023-42,8.69
2023-43,3.49
2023-44,15.18
2023-45,33.24
2023-46,6.62
2023-47,1.02
2023-48,0.0
2023-49,5.8
2023-50,2.84
2023-51,2.26
2023-52,0.0
2024-0,2.06
2024-1,4.09
2024-2,3.18
2024-3,10.96
2024-4,6.41
2024-5,0.0
2024-6,2.84
2024-7,0.0
2024-8,0.0
2024-9,0.0
2024-10,0.0
2024-11,5.29
2024-12,0.0
2024-13,0.0
2024-14,7.77
2024-15,38.3
2024-16,9.72
2024-17,9.52
2024-18,4.79
2024-19,9.44
2024-20,5.12
2024-21,4.7
2024-22,0.0
2024-23,0.0
2024-24,0.0
2024-25,0.0
2024-26,0.0
2024-27,0.0
2024-28,0.0
2024-29,33.91
2024-30,6.43
2024-31,0.0
