,hours
2022-44,22.9
2022-45,20.76
2022-46,19.53
2022-47,38.41
2022-48,22.43
2022-49,4.38
2022-50,16.1
2022-51,8.0
2022-52,14.06
2023-0,15.5
2023-1,6.62
2023-2,0.0
2023-3,0.0
2023-4,0.0
2023-5,4.0
2023-6,7.84
2023-7,7.63
2023-8,5.12
2023-9,10.01
2023-10,1.45
2023-11,16.86
2023-12,7.25
2023-13,9.72
2023-14,5.02
2023-15,8.89
2023-16,1.8
2023-17,13.17
2023-18,2.86
2023-19,11.49
2023-20,29.97
2023-21,14.31
2023-22,21.6
2023-23,18.34
2023-24,22.51
2023-25,29.54
2023-26,0.0
2023-27,11.54
2023-28,6.47
2023-29,22.6
2023-30,6.64
2023-31,18.02
2023-32,25.52
2023-33,9.97
2023-34,13.62
2023-35,14.89
2023-36,13.74
2023-37,14.04
2023-38,22.58
2023-39,69.26
2023-40,82.71
2023-41,67.71
2023-42,46.93
2023-43,23.17
2023-44,8.26
2023-45,9.29
2023-46,22.92
2023-47,24.82
2023-48,10.66
2023-49,54.05
2023-50,64.31
2023-51,14.66
2023-52,0.0
2024-0,5.52
2024-1,16.02
2024-2,36.92
2024-3,31.58
2024-4,32.76
2024-5,52.67
2024-6,24.97
2024-7,22.82
2024-8,13.64
2024-9,9.29
2024-10,16.42
2024-11,25.42
2024-12,30.36
2024-13,20.93
2024-14,35.65
2024-15,89.62
2024-16,18.98
2024-17,24.12
2024-18,27.28
2024-19,17.97
2024-20,19.06
2024-21,13.7
2024-22,19.94
2024-23,22.6
2024-24,18.42
2024-25,30.96
2024-26,41.68
2024-27,48.28
2024-28,38.15
2024-29,48.03
2024-30,40.8
2024-31,0.0
